id,name,symbol,price,market_cap,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank
5107,BitKAM,KAM,0.00036051650989,0.0,bitkam,1,2020-01-13T00:00:00.000Z,21000000000.0,0.0,21000000000.0,0.0,21000000000.0
5721,SorachanCoin,SORA,0.03442203228162,0.0,sorachancoin,1,2020-06-22T00:00:00.000Z,,0.0,0.0,0.0,0.0
3664,AgaveCoin,AGVC,0.05608615322098,0.0,agavecoin,6,2019-01-04T00:00:00.000Z,,0.0,35000000000.0,0.0,35000000000.0
5204,CitiOs,R2R,0.00017764330302,0.0,citios,2,2020-02-05T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
8535,CORD.Finance,CORD,16.39318518013362,0.0,cord-finance,1,2021-02-21T00:00:00.000Z,,0.0,18990.0,0.0,18990.0
6613,Free Tool Box Coin,FTB,0.00017753160062,0.0,free-tool-box-coin,1,2020-08-17T00:00:00.000Z,5000000000.0,0.0,5000000000.0,0.0,5000000000.0
3076,Endorsit,EDS,1.166988207e-05,0.0,endorsit,1,2018-08-03T00:00:00.000Z,,0.0,100000000000.0,0.0,100000000000.0
4983,Demeter Chain,DMTC,0.12433535771539,0.0,demeter-chain,2,2019-11-29T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
6978,Candela Coin,CLA,0.0013519369121,0.0,candelacoin,3,2020-09-09T00:00:00.000Z,,0.0,0.0,0.0,0.0
5087,CRYPTOBUCKS,CBUCKS,1.176798411e-05,0.0,cryptobucks,6,2020-01-06T00:00:00.000Z,10000000000.0,0.0,8534139361.3,0.0,8534139361.3
3595,PalletOne,PTN,0.00293591505553,0.0,palletone,4,2018-11-05T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
7066,Justdobet,JDB,0.98087658778869,0.0,justdobet,1,2020-09-16T00:00:00.000Z,100000000.0,0.0,100000000.0,0.0,100000000.0
8131,Curio Governance,CGT,1.2997192162564,0.0,curio-governance,3,2020-12-29T00:00:00.000Z,100000000.0,0.0,0.0,0.0,0.0
5898,Index Chain,IDX,0.00469212991174,0.0,index-chain,7,2020-07-21T00:00:00.000Z,350000000.0,0.0,306146073.0,0.0,306146073.0
7323,XCredit,XFYI,0.35321695988068,0.0,xcredit,2,2020-10-29T00:00:00.000Z,32000.0,0.0,0.0,0.0,0.0
6693,OC Protocol,OCP,0.00670559070421,0.0,oc-protocol,1,2020-08-24T00:00:00.000Z,,0.0,6529750.0,0.0,6529750.0
4920,Aerotoken,AET,0.01543659899738,0.0,aerotoken,6,2019-11-27T00:00:00.000Z,,0.0,500000.0,0.0,500000.0
2618,StockChain,SCC,0.00019177989414,0.0,stockchain,1,2018-03-28T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
8692,Shrimp Capital,SHRMP,0.00609566403953,0.0,shrimp-capital,1,2021-03-04T00:00:00.000Z,83568416.0,0.0,0.0,0.0,0.0
7554,Hiz Finance,HIZ,0.30801013301348,0.0,hiz-finance,1,2020-10-30T00:00:00.000Z,,0.0,160594.0,0.0,160594.0
2846,FuturoCoin,FTO,0.00229841609037,0.0,futurocoin,2,2018-06-07T00:00:00.000Z,,0.0,100000000.0,0.0,100000000.0
5366,GoalTime N,GTX,0.00034798648338,0.0,goaltime-n,3,2020-04-09T00:00:00.000Z,100000000.0,0.0,100000000.0,0.0,100000000.0
4989,HGH Token,HGH,8.94078761e-06,0.0,hgh-token,1,2019-12-19T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
7074,Oracolxor,XOR,0.00062602808216,0.0,oracolxor,3,2020-09-16T00:00:00.000Z,,0.0,0.0,0.0,0.0
6406,sBTC,sBTC,0.02129144159509,0.0,softbtc,1,2020-08-09T00:00:00.000Z,21000000.0,0.0,0.0,0.0,0.0
3954,One DEX,ODEX,1.35193691e-06,0.0,one-dex,1,2019-05-27T00:00:00.000Z,,0.0,10000000000000.0,0.0,10000000000000.0
3997,BlockStamp,BST,0.15367016234182,0.0,blockstamp,2,2019-06-05T00:00:00.000Z,,0.0,34364960.1454915,0.0,34364960.1454915
7481,Moonday Finance,MOONDAY,83.76287905741925,0.0,moonday-finance,2,2020-10-22T00:00:00.000Z,,0.0,0.0,0.0,0.0
5885,EcoDollar,ECOS,0.00134115952821,0.0,ecodollar,2,2020-07-21T00:00:00.000Z,,0.0,100002530027.0,0.0,100002530027.0
6632,AlphaLink,ANK,0.00736603564549,0.0,alphalink,2,2020-08-18T00:00:00.000Z,0.0,0.0,21000000.0,0.0,21000000.0
7570,Blurt,BLURT,0.00447039380281,0.0,blurt,2,2020-11-02T00:00:00.000Z,,0.0,0.0,0.0,0.0
6918,Foresight,FORS,0.01731725564512,0.0,foresight,4,2020-09-07T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0
4063,7Eleven,7E,1.45061051e-06,0.0,7eleven,2,2019-10-23T00:00:00.000Z,,0.0,1000000000000.0,0.0,1000000000000.0
4487,Secure Cash,SCSX,0.08583156101392,0.0,secure-cash,1,2020-03-02T00:00:00.000Z,,0.0,300000.0,0.0,300000.0
7917,Uber tokenized stock FTX,UBER,47.945,0.0,uber-tokenized-stock-ftx,1,2020-12-09T00:00:00.000Z,,0.0,0.0,0.0,0.0
8221,Tronx Coin,TRONX,0.02235196901404,0.0,tronx-coin,1,2021-01-09T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,0.0
2483,OceanChain,OC,0.00025298253089,0.0,oceanchain,1,2018-01-30T00:00:00.000Z,,0.0,0.0,0.0,0.0
6519,Aludra Network,ALD,0.00120182196503,0.0,aludra-network,3,2020-08-11T00:00:00.000Z,,0.0,115000000.0,0.0,115000000.0
5806,Imsmart,IMT,0.09119907837711,0.0,imsmart,6,2020-07-08T00:00:00.000Z,999999999.0,0.0,999999999.0,0.0,999999999.0
4630,Sierracoin,SIERRA,0.00782318915491,0.0,sierracoin,1,2020-04-27T00:00:00.000Z,,0.0,5455217.0,0.0,5455217.0
5388,CelCoin,CELC,1.136273352e-05,0.0,celcoin,2,2020-03-30T00:00:00.000Z,1680000000.0,0.0,1680000000.0,0.0,1680000000.0
5828,VN Token,VN,0.01757366653672,0.0,vn-token,6,2020-07-08T00:00:00.000Z,2000000.0,0.0,2000000.0,0.0,2000000.0
5259,Emrals,EMRALS,0.01594983881705,0.0,emrals,3,2020-02-28T00:00:00.000Z,,0.0,5843064.23244042,0.0,5843064.23244042
3844,Xtock,XTX,0.00029292714103,0.0,xtock,1,2019-04-09T00:00:00.000Z,,0.0,7840860587.1485,0.0,7840860587.1485
3344,Ecoreal Estate,ECOREAL,0.13999858522802,0.0,ecoreal-estate,1,2018-09-25T00:00:00.000Z,1000000000.0,0.0,1000000000.0,0.0,1000000000.0
8521,Our Pay,OUR,0.00497088481747,0.0,our-pay,1,2021-02-19T00:00:00.000Z,10000000000.0,0.0,0.0,0.0,0.0
5393,Touch Social,TST,0.40144136349217,0.0,touch-social,3,2020-08-24T00:00:00.000Z,1000000000.0,0.0,1000000000.0,0.0,1000000000.0
6598,Aureus Nummus Gold,ANG,0.00198997989003,0.0,aureus-nummus-gold,1,2020-08-17T00:00:00.000Z,60000000000000.0,0.0,60000000000000.0,0.0,60000000000000.0
4693,Global X Change Token,GXT,0.08806675791532,0.0,global-x-change-token,1,2019-12-13T00:00:00.000Z,,0.0,350000000.0,0.0,350000000.0
5832,ChallengeDac,CHL,9.75433191e-05,0.0,challengedac,1,2020-07-13T00:00:00.000Z,2700000000.0,0.0,2700000000.0,0.0,2700000000.0
7075,P2P,P2P,0.0013519369121,0.0,p2p,2,2020-09-16T00:00:00.000Z,,0.0,250000000.0,0.0,250000000.0
9535,CrossFi,CRFI,1.61567918266519,0.0,crossfi,3,2021-05-03T00:00:00.000Z,100000000.0,0.0,100000000.0,0.0,100000000.0
7794,YFI3.money,YFI3,1.00919131394481,0.0,yfi3-money,2,2020-11-26T00:00:00.000Z,40000.0,0.0,0.0,0.0,0.0
5489,Sudan Gold Coin,SGC,0.00911792572723,0.0,sudan-gold-coin,3,2020-04-24T00:00:00.000Z,999999999.0,0.0,999999999.0,0.0,999999999.0
3504,HondaisCoin,HNDC,4.4703938e-06,0.0,hondaiscoin,1,2018-10-25T00:00:00.000Z,100000000000.0,0.0,50919855848.8231,0.0,50919855848.8231
4324,Junsonmingchncoin,JMC,8.9407876e-07,0.0,junsonmingchncoin,1,2019-08-30T00:00:00.000Z,,0.0,23373872461.0,0.0,23373872461.0
3304,MobilinkToken,MOLK,0.00804670884505,0.0,mobilinktoken,4,2018-09-17T00:00:00.000Z,,0.0,9000000000.0,0.0,9000000000.0
5528,Xenon,XEN,7.988922028e-05,0.0,xenon-xen,2,2020-05-03T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
8820,Evrice,EVC,0.0004963581102,0.0,evrice,3,2021-03-16T00:00:00.000Z,0.0,0.0,71287387.94,0.0,71287387.94
6215,Master Coin Point,MACPO,0.00266208635136,0.0,macpo,1,2020-08-05T00:00:00.000Z,8888000000.0,0.0,0.0,0.0,0.0
4125,NOIZ,NOIZ,0.03928264259234,0.0,noizchain,1,2019-07-17T00:00:00.000Z,,0.0,400000000.0,0.0,400000000.0
2066,Everus,EVR,0.00581870046977,0.0,everus,7,2017-10-19T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
4381,MYCE,YCE,0.00080467088451,0.0,myce,1,2019-09-02T00:00:00.000Z,,0.0,34040071.0,0.0,34040071.0
5477,ECOChain,ECOC,0.02899970694009,0.0,ecochain,3,2020-04-20T00:00:00.000Z,2000000000.0,0.0,223217150.0,0.0,223217150.0
5666,Codeo Token,CODEO,0.17545148428555,0.0,codeo-token,3,2020-06-08T00:00:00.000Z,1000000000000.0,0.0,1000000000000.0,0.0,1000000000000.0
6315,Decentralized Data Assets Management,DDAM,0.00051099483608,0.0,decentralized-data-assets-management,3,2020-08-07T00:00:00.000Z,,0.0,960000000.0,0.0,960000000.0
7644,VKF Platform,VKF,1.775316006e-05,0.0,vkf-platform,1,2020-11-13T00:00:00.000Z,1470000000.0,0.0,0.0,0.0,0.0
5383,B ONE PAYMENT,B1P,0.00357631504225,0.0,b-one-payment,3,2020-03-30T00:00:00.000Z,21000000.0,0.0,21000000.0,0.0,21000000.0
3744,WEBN token,WEBN,3.363971046e-05,0.0,webn-token,2,2019-02-14T00:00:00.000Z,,0.0,6000000000.0,0.0,6000000000.0
7752,LibreFreelencer,LIBREF,4.426712821e-05,0.0,librefreelencer,2,2020-11-23T00:00:00.000Z,399000000.0,0.0,0.0,0.0,0.0
6966,i9 Coin,I9C,0.00045064563737,0.0,i9-coin,1,2020-09-09T00:00:00.000Z,210000000.0,0.0,0.0,0.0,0.0
5730,ROS Coin,ROS,0.00474897031669,0.0,ros-coin,1,2020-06-24T00:00:00.000Z,5000000000.0,0.0,1000000000.0,0.0,1000000000.0
7205,Safari,SFR,0.0189391569917,0.0,safari,1,2020-09-28T00:00:00.000Z,100000000.0,0.0,100000000.0,0.0,100000000.0
6255,Thorium,TORM,0.00590292572075,0.0,thorium,1,2020-08-06T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,0.0
7413,Azzure,AZZR,0.00044703938028,0.0,azzure,1,2020-10-15T00:00:00.000Z,,0.0,0.0,0.0,0.0
4994,Harcomia,HCA,0.01126614093415,0.0,harcomia,1,2019-12-03T00:00:00.000Z,,0.0,5000000.0,0.0,5000000.0
8532,Hyper Credit Network,HPAY,0.12379874893735,0.0,hyper-credit-network,3,2021-02-20T00:00:00.000Z,58123500.0,0.0,0.0,0.0,0.0
8185,Trism,TRISM,0.21288499909172,0.0,trism,2,2021-01-05T00:00:00.000Z,1000000.0,0.0,0.0,0.0,0.0
5180,Bitcoffeen,BFF,0.02682236281685,0.0,bitcoffeen,1,2020-02-26T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
7513,BitOnyx,BTNYX,0.02056381149292,0.0,bitonyx,1,2020-10-26T00:00:00.000Z,100000000.0,0.0,0.0,0.0,0.0
7724,X Infinity,XIF,0.16272233442222,0.0,x-infinity,2,2020-11-19T00:00:00.000Z,1600000000.0,0.0,0.0,0.0,0.0
8020,DeFiato,DFO,0.00235139659671,0.0,defiato,1,2020-12-16T00:00:00.000Z,,0.0,100000000.0,0.0,100000000.0
5717,ACE,ACE,0.00704993875602,0.0,ace-entertainment,1,2020-06-22T00:00:00.000Z,2000000000.0,0.0,2000000000.0,0.0,2000000000.0
1398,PROUD Money,PROUD,0.00044703938028,0.0,proud-money,1,2016-09-22T00:00:00.000Z,,0.0,5711511681.70772,0.0,5711511681.70772
1504,InflationCoin,IFLT,4.56517445e-06,0.0,inflationcoin,3,2017-01-12T00:00:00.000Z,,0.0,44790092020.0795,0.0,44790092020.0795
572,RabbitCoin,RBBT,7.5e-06,0.0,rabbitcoin,2,2014-08-30T00:00:00.000Z,,0.0,130615575431.573,0.0,130615575431.573
212,ECC,ECC,0.00027716441577,0.0,eccoin,3,2014-03-20T00:00:00.000Z,25000000000.0,0.0,24999999999.983013,0.0,24999999999.983013
215,Rubycoin,RBY,0.6173613841678,0.0,rubycoin,1,2014-03-20T00:00:00.000Z,,0.0,27601562.391834,0.0,27601562.391834
460,Clams,CLAM,2.4763331009943,0.0,clams,2,2014-08-26T00:00:00.000Z,,0.0,18269432.13048927,0.0,18269432.13048927
733,Quotient,XQN,0.00045064563737,0.0,quotient,1,2014-11-23T00:00:00.000Z,,0.0,0.0,0.0,0.0
918,Bubble,BUB,0.00901291274732,0.0,bubble,1,2015-05-07T00:00:00.000Z,,0.0,768753.0,0.0,768753.0
1020,Axiom,AXIOM,0.00630903892312,0.0,axiom,1,2015-07-30T00:00:00.000Z,,0.0,0.0,0.0,0.0
1135,ClubCoin,CLUB,0.01207006326758,0.0,clubcoin,1,2015-12-21T00:00:00.000Z,160000000.0,0.0,103748265.908557,0.0,103748265.908557
1146,AvatarCoin,AV,0.05543288315482,0.0,avatarcoin,1,2016-01-05T00:00:00.000Z,,0.0,0.0,0.0,0.0
1164,Francs,FRN,0.01028190574646,0.0,francs,1,2016-01-31T00:00:00.000Z,,0.0,6570807.656776,0.0,6570807.656776
1351,Aces,ACES,0.00044703938028,0.0,aces,1,2016-08-19T00:00:00.000Z,,0.0,0.0,0.0,0.0
1599,Mavro,MAVRO,1.07289451267395,0.0,mavro,1,2017-03-30T00:00:00.000Z,,0.0,15005722.0,0.0,15005722.0
1623,BlazerCoin,BLAZR,0.00089407876056,0.0,blazercoin,1,2017-04-17T00:00:00.000Z,,0.0,0.0,0.0,0.0
1803,PeepCoin,PCN,3.42908994e-06,0.0,peepcoin,3,2017-07-11T00:00:00.000Z,,0.0,181734417411.013,0.0,181734417411.013
1944,Moving Cloud Coin,MCC,0.0,0.0,moving-cloud-coin,1,2017-07-30T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
2008,MSD,MSD,0.01693421564309,0.0,msd,2,2017-10-01T00:00:00.000Z,30000000000.0,0.0,6088400259.36516,0.0,6088400259.36516
2199,EONS,EONS,0.07286741898577,0.0,eons,1,2017-11-19T00:00:00.000Z,,0.0,65539763.62146,0.0,65539763.62146
2356,CFun,CFUN,0.0,0.0,cfun,1,2018-01-10T00:00:00.000Z,,429429736.85,900000000.0,429429736.85,900000000.0
2403,MOAC,MOAC,0.45398275242854,0.0,moac,4,2018-01-15T00:00:00.000Z,,0.0,151205864.0,0.0,151205864.0
2418,Maverick Chain,MVC,0.0,0.0,maverick-chain,1,2018-01-17T00:00:00.000Z,,106936230.999903,200000000.0,106936230.999903,200000000.0
2422,IDEX Membership,IDXM,0.0,0.0,idex-membership,1,2018-01-18T00:00:00.000Z,,2000.0,2000.0,2000.0,2000.0
2488,ValueChain,VLC,0.0,0.0,valuechain,1,2018-01-30T00:00:00.000Z,,0.0,300000000.0,0.0,300000000.0
2568,JET8,J8T,0.0,0.0,jet8,1,2018-03-08T00:00:00.000Z,,740485259.107919,1468857774.57777,740485259.107919,1468857774.57777
2670,Pixie Coin,PXC,0.00168568589139,0.0,pixie-coin,1,2018-04-24T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
2895,Coni,CONI,0.04089299489449,0.0,coni,1,2018-07-06T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
2907,Karatgold Coin,KBC,0.00045064563737,0.0,karatgold-coin,4,2018-07-06T00:00:00.000Z,,0.0,12000000000.0,0.0,12000000000.0
3090,Wiki Token,WIKI,0.99871097075485,0.0,wiki-token,3,2018-08-07T00:00:00.000Z,,0.0,21000000.0,0.0,21000000.0
3116,Insight Chain,INB,1.44908535609949,0.0,insight-chain,1,2018-08-08T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
3152,Obitan Chain,OBTC,3.363971046e-05,0.0,obitan-chain,1,2018-08-10T00:00:00.000Z,,0.0,20312999998.0,0.0,20312999998.0
3198,KingXChain,KXC,0.00016336606989,0.0,kingxchain,3,2018-08-22T00:00:00.000Z,,0.0,8850000000.0,0.0,8850000000.0
3227,Traceability Chain,TAC,0.00890633332271,0.0,traceability-chain,2,2018-08-28T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
3229,Centaure,CEN,0.00044703938028,0.0,centaure,1,2018-08-28T00:00:00.000Z,,0.0,34000000.0,0.0,34000000.0
3257,GazeCoin,GZE,0.02950459909853,0.0,gazecoin,1,2018-09-07T00:00:00.000Z,,0.0,29508557.0,0.0,29508557.0
3328,CMITCOIN,CMIT,1.341118141e-05,0.0,cmitcoin,3,2018-09-21T00:00:00.000Z,,0.0,50000000000.0,0.0,50000000000.0
3347,CARAT,CARAT,6.47920189154698,0.0,carat,2,2018-09-25T00:00:00.000Z,,0.0,2000000.0,0.0,2000000.0
3354,TRONCLASSIC,TRXC,0.00024033954537,0.0,tronclassic,2,2018-09-27T00:00:00.000Z,,0.0,1000000000000.0,0.0,1000000000000.0
3357,Digital Asset Guarantee Token,DAGT,0.26030407957683,0.0,digital-asset-guarantee-token,1,2018-09-29T00:00:00.000Z,,0.0,100099999.999999,0.0,100099999.999999
3404,Wixlar,WIX,0.00453504679049,0.0,wixlar,4,2018-10-05T00:00:00.000Z,,0.0,5330000000.0,0.0,5330000000.0
3440,AirWire,WIRE,0.35852558298521,0.0,airwire,1,2018-10-12T00:00:00.000Z,,0.0,195972982.2999,0.0,195972982.2999
3455,DEEX,DEEX,0.01835080025957,0.0,deex,3,2018-10-16T00:00:00.000Z,100000000.0,0.0,87811933.4135,0.0,87811933.4135
3470,Dragon Token,DT,4.54990378897307,0.0,dragon-token,3,2018-10-19T00:00:00.000Z,,0.0,21406200.0,0.0,21406200.0
3516,Dark,D4RK,0.06705590704212,0.0,dark,1,2018-10-29T00:00:00.000Z,,0.0,5245534.777559,0.0,5245534.777559
3582,MediBit,MEDIBIT,1.107875306e-05,0.0,medibit,2,2018-11-01T00:00:00.000Z,,0.0,50000000000.0,0.0,50000000000.0
3587,Bgogo Token,BGG,0.00058309439797,0.0,bgogo-token,2,2018-11-02T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
3598,OSA Token,OSA,0.0,0.0,osa-token,1,2018-11-07T00:00:00.000Z,,1389796615.15965,2256642170.21225,1389796615.15965,2256642170.21225
3653,Baer Chain,BRC,0.03065969016494,0.0,baer-chain,1,2018-12-28T00:00:00.000Z,580000000.0,0.0,580000000.0,0.0,580000000.0
3655,Fiii,FIII,0.0,0.0,fiii,1,2019-01-01T00:00:00.000Z,5000000000.0,482404699.0,2445238541.54,482404699.0,2445238541.54
3670,ROMToken,ROM,8.87658003e-06,0.0,romtoken,1,2019-01-04T00:00:00.000Z,,0.0,350000000000.0,0.0,350000000000.0
3743,QUSD,QUSD,0.00953490364392,0.0,qusd,1,2019-02-14T00:00:00.000Z,,0.0,3500000000.0,0.0,3500000000.0
3747,Aunite,AUNIT,0.54786961987379,0.0,aunite,3,2019-02-19T00:00:00.000Z,,0.0,144253518.38304,0.0,144253518.38304
3790,RoboCalls,RC20,0.0002016147489,0.0,robocalls,2,2019-03-13T00:00:00.000Z,,0.0,900000000.0,0.0,900000000.0
3832,Big Bang Game Coin,BBGC,0.00018596814304,0.0,big-bang-game-coin,1,2019-04-02T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
3838,Esportbits,HLT,0.30899687739614,0.0,esportbits,1,2019-04-03T00:00:00.000Z,,0.0,303843731.9279572,0.0,303843731.9279572
3849,WHEN Token,WHEN,0.00134111814084,0.0,when-token,1,2019-04-09T00:00:00.000Z,,0.0,875000000.0,0.0,875000000.0
3891,V-Dimension,VOLLAR,0.2538424664844,0.0,v-dimension,6,2019-04-29T00:00:00.000Z,,0.0,2100000000.0,0.0,2100000000.0
3905,DUO Network Token,DUO,0.00329669162555,0.0,duo-network-token,3,2019-05-02T00:00:00.000Z,,0.0,100000000.0,0.0,100000000.0
3923,VENJOCOIN,VJC,0.40467978235472,0.0,venjocoin,1,2019-05-07T00:00:00.000Z,,0.0,2000000000.0,0.0,2000000000.0
3925,Tratok,TRAT,0.16858143417783,0.0,tratok,2,2019-05-07T00:00:00.000Z,,0.0,100000000000.0,0.0,100000000000.0
3927,Atlas Token,ATLS,0.00756893485459,0.0,atlas-token,1,2019-05-09T00:00:00.000Z,,0.0,875000000.0,0.0,875000000.0
3929,BQT,BQTX,0.00089470117857,0.0,bqt,2,2019-05-10T00:00:00.000Z,,0.0,800000000.0,0.0,800000000.0
3960,Coineal Token,NEAL,0.0161556732528,0.0,coineal-token,2,2019-05-22T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
4013,SpectreSecurityCoin,XSPC,0.00022532281868,0.0,spectre-security-coin,2,2020-01-06T00:00:00.000Z,,0.0,196077675.34585544,0.0,196077675.34585544
4020,USDQ,USDQ,0.9998287260266,0.0,usdq,3,2019-06-18T00:00:00.000Z,,0.0,5460287.89115656,0.0,5460287.89115656
4048,MGC Token,MGC,0.00331811893694,0.0,mgc-token,1,2019-06-24T00:00:00.000Z,,0.0,600000000.0,0.0,600000000.0
4112,Eco Value Coin,EVC,0.00134111814084,0.0,eco-value-coin,1,2019-07-17T00:00:00.000Z,,0.0,3300000000.0,0.0,3300000000.0
4126,EXOR,EXOR,0.00491743318309,0.0,exor,1,2020-05-25T00:00:00.000Z,,0.0,0.0,0.0,0.0
4133,YottaChain,YTA,0.02545974271361,0.0,yottachain,1,2019-08-09T00:00:00.000Z,,0.0,4000000000.0,0.0,4000000000.0
4150,GLOBEX,GEX,3.363971046e-05,0.0,globex,2,2019-07-22T00:00:00.000Z,,0.0,20000000000.0,0.0,20000000000.0
4174,BitcoinRegular,BTRL,0.60734332212834,0.0,bitcoinregular,4,2019-07-26T00:00:00.000Z,,0.0,21000000.0,0.0,21000000.0
4175,SkyMap,SKYM,0.00374096219527,0.0,skymap,1,2020-05-25T00:00:00.000Z,,0.0,350000000.0,0.0,350000000.0
4184,Zer-Dex,ZDX,0.00490399103513,0.0,zer-dex,4,2019-07-29T00:00:00.000Z,,0.0,0.0,0.0,0.0
4202,Opennity,OPNN,0.00065624336826,0.0,opennity,2,2019-08-01T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
4205,Xenoverse,XENO,0.00011175984507,0.0,xenoverse,1,2019-08-01T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
4240,Custody Token,CUST,0.00561394326764,0.0,custody-token,1,2019-08-12T00:00:00.000Z,,0.0,10000000000.0,0.0,10000000000.0
4243,CITEX Token,CTT,0.00885817227709,0.0,citex-token,2,2020-04-22T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
4251,DeepCloud AI,DEEP,0.00330496660128,0.0,deepcloud-ai,3,2019-08-19T00:00:00.000Z,,0.0,200000000.0,0.0,200000000.0
4296,Ladder Network Token,LAD,0.00300096967335,0.0,ladder-network-token,1,2019-08-27T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
4306,BitcoinSoV,BSOV,0.37863363808683,0.0,bitcoinsov,2,2020-06-19T00:00:00.000Z,,0.0,20891191.854365,0.0,20891191.854365
4325,Bitscoin,BTCX,0.00035763150422,0.0,bitscoin,1,2020-05-19T00:00:00.000Z,,0.0,2000000000.0,0.0,2000000000.0
4404,Korbot,KBOT,0.0710126402496,0.0,korbot,1,2020-02-04T00:00:00.000Z,,0.0,200000000.0,0.0,200000000.0
4428,xscoin,XSC,0.03352795352106,0.0,xscoin,1,2020-06-30T00:00:00.000Z,60000000.0,0.0,60000000.0,0.0,60000000.0
4448,Electronero,ETNX,0.0001882064842,0.0,electronero,5,2020-03-10T00:00:00.000Z,33369436423.0,0.0,33369436423.0,0.0,33369436423.0
4495,VENA,VENA,0.00426998923694,0.0,vena,2,2019-09-17T00:00:00.000Z,,0.0,1000000000.0,0.0,1000000000.0
4506,Hotbit Token,HTB,0.06109438260361,0.0,hotbit-token,1,2019-09-10T00:00:00.000Z,,0.0,0.0,0.0,0.0
4512,LINK,LN,198.33781331063375,0.0,link,2,2020-03-04T00:00:00.000Z,,0.0,2360000.0,0.0,2360000.0
4560,Tchain,TCH,0.00084632123377,0.0,tchain,2,2019-09-13T00:00:00.000Z,,0.0,100000000.0,0.0,100000000.0
4595,STK Coin,STK,0.05856215881679,0.0,stk-coin,1,2020-03-20T00:00:00.000Z,,0.0,200000000.0,0.0,200000000.0
4623,Gomics,GOM,0.00375648643455,0.0,gomics,3,2019-09-16T00:00:00.000Z,,0.0,75000000.0,0.0,75000000.0
4633,CryptoBossCoin,CBC,0.06601952807992,0.0,cryptobosscoin,3,2019-11-01T00:00:00.000Z,,0.0,23277.81,0.0,23277.81
4643,Bitget DeFi Token,BFT,0.26460732597991,0.0,bitget-defi-token,1,2019-09-17T00:00:00.000Z,,0.0,0.0,0.0,0.0
4715,Tokenize Xchange,TKX,6.794821508901,0.0,tokenize-xchange,4,2020-09-24T00:00:00.000Z,,0.0,100000000.0,0.0,100000000.0
4750,Versess Coin,VERS,3.63934759486611,0.0,versess-coin,1,2019-10-10T00:00:00.000Z,,0.0,176460.09,0.0,176460.09
4754,INLOCK,ILK,0.01009794859467,0.0,inlock,2,2019-11-01T00:00:00.000Z,,0.0,4400000000.0,0.0,4400000000.0
4772,QPay,QPY,3.363971046e-05,0.0,qpay,1,2020-01-28T00:00:00.000Z,,0.0,999500000.0,0.0,999500000.0
4830,VERA,VERA,0.00045064563737,0.0,vera,1,2019-11-29T00:00:00.000Z,,0.0,250000000.0,0.0,250000000.0
4835,NOVA,NOVA,0.00010080737445,0.0,nova,2,2019-10-24T00:00:00.000Z,,0.0,1949964203.711,0.0,1949964203.711
4836,Dash Cash,DSC,0.45955947998489,0.0,dash-cash,2,2019-10-24T00:00:00.000Z,368000000.0,0.0,22657590.44,0.0,22657590.44
4858,BITFXT COIN,BXT,0.00329669162555,0.0,bitfxt-coin,3,2019-10-31T00:00:00.000Z,,0.0,20000000.0,0.0,20000000.0
4892,Marshal Lion Group Coin,MLGC,0.44163272461873,0.0,marshal-lion-group-coin,1,2019-12-24T00:00:00.000Z,,0.0,120000000.0,0.0,120000000.0
4913,SOLBIT,SBT,0.00064988867192,0.0,solbit,2,2020-02-19T00:00:00.000Z,,0.0,2000000000.0,0.0,2000000000.0
4914,Bitcoin & Company Network,BITN,0.00021715288033,0.0,bitcoin-and-company-network,3,2020-01-02T00:00:00.000Z,,0.0,500000000.0,0.0,500000000.0
4916,Modex,MODEX,0.0587146111974,0.0,modex,4,2019-11-26T00:00:00.000Z,,0.0,266399993.0,0.0,266399993.0
4918,Bankroll Network,BNKR,0.15910640816911,0.0,bankroll-network,2,2020-08-10T00:00:00.000Z,,0.0,3018257.0,0.0,3018257.0
